JID,Year,Injury,Drunk,Medical_Fee,Care_Fee,Work_Loss,Fault_Ratio,Verdict_Total,Mental_Damage,Injury_Level,Court_CDEV,Court_CHDV,Court_CHEV,Court_CLEV,Court_CPEV,Court_CSEV,Court_CTDM,Court_CTDV,Court_CYDV,Court_CYEV,Court_FSEV,Court_FYEV,Court_GSEV,Court_HLDV,Court_HLEV,Court_HLHM,Court_HLHV,Court_HUEV,Court_ILDV,Court_ILEV,Court_KLDV,Court_KMDM,Court_KMEV,Court_KSDM,Court_KSDV,Court_KSEV,Court_KSHM,Court_KSHV,Court_LTEV,Court_MKEM,Court_MKEV,Court_MLDV,Court_NHEV,Court_NTDV,Court_NTEV,Court_OLEV,Court_PCDV,Court_PCEV,Court_PDEV,Court_PHDM,Court_PHDV,Court_PKEV,Court_PTDV,Court_PTEV,Court_SCDV,Court_SDEV,Court_SJEV,Court_SLDV,Court_SLEV,Court_SSEV,Court_STEV,Court_SYEV,Court_TCDV,Court_TCEV,Court_TCHV,Court_TLEV,Court_TNDV,Court_TNEV,Court_TNHV,Court_TPDV,Court_TPEV,Court_TPHV,Court_TTEV,Court_TYDV,Court_TYEV,Court_ULDV,Medical_Fee_log,Care_Fee_log,Work_Loss_log,Mental_Damage_log
"SLEV,111,士簡,882,20230529,1",111,傷害,0,1050,0,0,0.0,851,152759,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.957497370876951,0.0,0.0,11.936623341339452
"SLEV,112,士小,652,20230503,1",112,傷害,0,6090,0,15000,0.0,93123,19903,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.714567550836485,0.0,9.61587214452889,9.898675995538905
"SLEV,112,士簡,227,20230526,1",112,傷害,0,700,0,0,0.0,487462,332647,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.55250788703459,0.0,0.0,12.714840152826692
"PTEV,111,屏簡,653,20230510,2",111,傷害,0,46453,0,24000,0.0,94276,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.746217854635562,0.0,10.085850775128717,10.819798284210286
"PTEV,111,屏簡,736,20230503,1",111,傷害,0,0,0,0,0.0,42747,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.819798284210286
"PTEV,112,屏小,165,20230511,1",112,傷害,0,4259,0,0,0.0,24259,65741,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.357024439263416,0.0,0.0,11.093493269633449
"GSEV,111,岡簡,459,20230504,1",111,傷害,0,6682,0,0,0.0,283007,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.80732226751107,0.0,0.0,11.918397239722838
"GSEV,111,岡簡,574,20230525,1",111,傷害,0,7270,624000,208900,0.0,0,893650,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.891649112650057,13.343907249914384,12.249615734512616,13.70307059762422
"GSEV,112,岡簡,13,20230509,1",112,傷害,0,0,120000,101000,0.0,420722,600000,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,11.695255355062795,11.522885696764481,13.304686600863562
"CHEV,111,彰簡,160,20230510,1",111,傷害,0,40707,14400,644000,0.0,273450,200000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.614179912311823,9.575052927597383,13.375455557880317,12.206077645517674
"CHEV,112,彰簡,173,20230524,1",112,傷害,0,0,0,0,0.0,6600000,1000000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,13.815511557963774
"CHEV,112,彰簡,24,20230503,1",112,傷害,0,113053,45000,0,0.0,268080,200000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.63562085965425,10.714439990727769,0.0,12.206077645517674
"SSEV,111,新簡,724,20230505,1",111,傷害,0,1200,63600,91600,0.0,1173357,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0909098220799835,11.060384472475045,11.425197467633199,12.611541086966115
"SSEV,112,新簡,133,20230505,1",112,傷害,0,31166,12000,0,0.0,572966,500000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.347115121738641,9.392745258631441,0.0,13.122365377402328
"STEV,111,店小,1318,20230505,1",111,傷害,0,0,0,0,0.0,0,12000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.392745258631441
"STEV,112,店簡,224,20230525,1",112,傷害,0,0,0,0,0.0,242000,55300,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.920546270529568
"CSEV,111,旗簡,75,20230525,1",111,傷害,0,3807,2200,210396,0.0,3267828,200000,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.244859395911256,7.696667081526462,12.256751501188905,12.206077645517674
"PCEV,111,板小,4199,20230531,2",111,傷害,0,0,0,0,0.0,91700,84000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.338583982516495
"PCEV,111,板簡,2153,20230505,1",111,傷害,0,45040,0,145707,0.0,1738131,1500000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.715328465053778,0.0,11.8893598980198,14.220976332738882
"PCEV,111,板簡,2186,20230526,1",111,重傷,0,170300,0,39592,0.0,1126183,300000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.045322738624144,0.0,10.586407613940557,12.611541086966115
"PCEV,111,板簡,2593,20230526,2",111,傷害,0,23507,13200,13200,0.0,169907,120000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.065096067732542,9.488047863280759,9.488047863280759,11.695255355062795
"PCEV,111,板簡,2700,20230505,1",111,傷害,0,16610,0,11760,0.0,157318,15000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.717820405491077,0.0,9.372544251851037,9.61587214452889
